1,Dollar,94.05
2,Dollar,68.68
3,Dollar,15.65
4,Dollar,21.86
5,Dollar,2.83
6,Dollar,7.95
7,Dollar,5.91
8,Dollar,30.15
9,Dollar,54.11
10,Dollar,53.06
11,Dollar,29.71
12,Dollar,9.75
13,Dollar,73.02
14,Dollar,68.27
15,Dollar,56.38
16,Dollar,98.60
17,Dollar,32.21
18,Dollar,64.45
19,Dollar,41.03
20,Dollar,62.51
21,Dollar,84.58
22,Dollar,17.37
23,Dollar,97.57
24,Dollar,10.74
25,Dollar,39.33
26,Dollar,65.43
27,Dollar,50.65
28,Dollar,33.14
29,Dollar,9.21
30,Dollar,94.99
31,Dollar,1.98
32,Dollar,42.87
33,Dollar,72.42
34,Dollar,83.51
35,Dollar,58.38
36,Dollar,98.55
37,Dollar,71.85
38,Dollar,31.48
39,Dollar,89.98
40,Dollar,76.99
41,Dollar,26.24
42,Dollar,35.11
43,Dollar,94.44
44,Dollar,45.26
45,Dollar,31.54
46,Dollar,66.97
47,Dollar,95.06
48,Dollar,74.25
49,Dollar,92.55
50,Dollar,40.94
51,Dollar,10.93
52,Dollar,92.64
53,Dollar,17.65
54,Dollar,75.12
55,Dollar,84.10
56,Dollar,4.07
57,Dollar,33.90
58,Dollar,24.82
59,Dollar,51.23
60,Dollar,62.20
61,Dollar,14.06
62,Dollar,24.58
63,Dollar,73.39
64,Dollar,42.35
65,Dollar,24.86
66,Dollar,63.60
67,Dollar,41.23
68,Dollar,45.25
69,Dollar,81.04
70,Dollar,8.15
71,Dollar,79.32
72,Dollar,90.03
73,Dollar,60.99
74,Dollar,22.65
75,Dollar,15.35
76,Dollar,90.92
77,Dollar,32.73
78,Dollar,84.83
79,Dollar,37.55
80,Dollar,52.31
81,Dollar,18.03
82,Dollar,57.75
83,Dollar,38.10
84,Dollar,88.30
85,Dollar,17.98
86,Dollar,16.46
87,Dollar,25.13
88,Dollar,91.55
89,Dollar,40.47
90,Dollar,16.60
91,Dollar,64.97
92,Dollar,61.65
93,Dollar,96.04
94,Dollar,67.55
95,Dollar,80.89
96,Dollar,61.89
97,Dollar,47.23
98,Dollar,77.37
99,Dollar,21.62
100,Dollar,28.81
101,Dollar,24.18
102,Dollar,57.45
103,Dollar,17.82
104,Dollar,65.32
105,Dollar,25.93
106,Dollar,86.06
107,Dollar,41.51
108,Dollar,21.26
109,Dollar,54.03
110,Dollar,79.53
111,Dollar,54.08
112,Dollar,34.93
113,Dollar,9.93
114,Dollar,46.41
115,Dollar,72.09
116,Dollar,25.07
117,Dollar,16.12
118,Dollar,30.87
119,Dollar,37.01
120,Dollar,54.16
121,Dollar,4.13
122,Dollar,51.77
123,Dollar,25.30
124,Dollar,50.68
125,Dollar,85.47
126,Dollar,32.89
127,Dollar,75.63
128,Dollar,28.68
129,Dollar,16.06
130,Dollar,45.54
131,Dollar,87.72
132,Dollar,13.45
133,Dollar,19.00
134,Dollar,23.96
135,Dollar,24.41
136,Dollar,24.42
137,Dollar,51.67
138,Dollar,54.33
139,Dollar,51.93
140,Dollar,78.64
141,Dollar,60.57
142,Dollar,58.30
143,Dollar,44.13
144,Dollar,11.93
145,Dollar,73.28
146,Dollar,18.05
147,Dollar,76.25
148,Dollar,28.63
149,Dollar,82.19
150,Dollar,60.29
151,Dollar,78.58
152,Dollar,70.32
153,Dollar,56.41
154,Dollar,56.16
155,Dollar,55.52
156,Dollar,54.06
157,Dollar,19.53
158,Dollar,15.47
159,Dollar,27.79
160,Dollar,63.65
161,Dollar,21.43
162,Dollar,96.70
163,Dollar,15.85
164,Dollar,45.07
165,Dollar,94.47
166,Dollar,62.84
167,Dollar,10.35
168,Dollar,28.60
169,Dollar,49.80
170,Dollar,95.07
171,Dollar,59.63
172,Dollar,28.56
173,Dollar,10.11
174,Dollar,86.29
175,Dollar,33.59
176,Dollar,80.37
177,Dollar,48.57
178,Dollar,28.27
179,Dollar,41.21
180,Dollar,95.59
181,Dollar,79.51
182,Dollar,20.35
183,Dollar,91.64
184,Dollar,34.59
185,Dollar,65.47
186,Dollar,58.20
187,Dollar,65.69
188,Dollar,48.47
189,Dollar,99.69
190,Dollar,59.83
191,Dollar,99.81
192,Dollar,35.47
193,Dollar,88.62
194,Dollar,86.34
195,Dollar,14.23
196,Dollar,93.84
197,Dollar,5.31
198,Dollar,47.15
199,Dollar,55.02
200,Dollar,74.98
201,Dollar,25.32
202,Dollar,65.05
203,Dollar,10.37
204,Dollar,78.05
205,Dollar,74.25
206,Dollar,7.69
207,Dollar,18.55
208,Dollar,84.51
209,Dollar,45.50
210,Dollar,87.89
211,Dollar,77.63
212,Dollar,55.91
213,Dollar,65.11
214,Dollar,43.11
215,Dollar,98.99
216,Dollar,88.74
217,Dollar,83.83
218,Dollar,49.17
219,Dollar,24.50
220,Dollar,2.17
221,Dollar,50.27
222,Dollar,2.91
223,Dollar,35.61
224,Dollar,57.16
225,Dollar,37.54
226,Dollar,31.84
227,Dollar,32.54
228,Dollar,30.55
229,Dollar,51.04
230,Dollar,84.31
231,Dollar,19.44
232,Dollar,98.72
233,Dollar,66.07
234,Dollar,48.27
235,Dollar,38.27
236,Dollar,86.39
237,Dollar,78.33
238,Dollar,60.35
239,Dollar,21.39
240,Dollar,45.31
241,Dollar,9.38
242,Dollar,58.40
243,Dollar,28.14
244,Dollar,30.46
245,Dollar,26.33
246,Dollar,70.31
247,Dollar,49.89
248,Dollar,23.48
249,Dollar,33.05
250,Dollar,60.45
251,Dollar,77.71
252,Dollar,71.90
253,Dollar,8.33
254,Dollar,88.93
255,Dollar,2.90
256,Dollar,71.68
257,Dollar,2.38
258,Dollar,19.57
259,Dollar,48.02
260,Dollar,3.42
261,Dollar,69.15
262,Dollar,32.61
263,Dollar,63.16
264,Dollar,33.22
265,Dollar,8.73
266,Dollar,64.29
267,Dollar,38.84
268,Dollar,33.15
269,Dollar,22.77
270,Dollar,76.34
271,Dollar,97.31
272,Dollar,14.79
273,Dollar,50.76
274,Dollar,2.92
275,Dollar,9.07
276,Dollar,92.62
277,Dollar,54.90
278,Dollar,37.96
279,Dollar,20.73
280,Dollar,35.36
281,Dollar,28.86
282,Dollar,15.95
283,Dollar,85.10
284,Dollar,30.20
285,Dollar,49.90
286,Dollar,46.78
287,Dollar,5.09
288,Dollar,27.24
289,Dollar,53.31
290,Dollar,48.50
291,Dollar,18.13
292,Dollar,23.35
293,Dollar,35.33
294,Dollar,8.75
295,Dollar,28.24
296,Dollar,23.25
297,Dollar,7.41
298,Dollar,46.73
299,Dollar,41.82
300,Dollar,54.39
301,Dollar,82.94
302,Dollar,27.16
303,Dollar,5.53
304,Dollar,46.12
305,Dollar,85.95
306,Dollar,93.27
307,Dollar,29.49
308,Dollar,46.49
309,Dollar,7.13
310,Dollar,75.53
311,Dollar,4.49
312,Dollar,33.49
313,Dollar,59.66
314,Dollar,21.90
315,Dollar,36.39
316,Dollar,21.77
317,Dollar,56.89
318,Dollar,20.61
319,Dollar,7.79
320,Dollar,85.38
321,Dollar,41.71
322,Dollar,70.36
323,Dollar,57.16
324,Dollar,60.37
325,Dollar,20.44
326,Dollar,2.20
327,Dollar,80.48
328,Dollar,90.85
329,Dollar,10.32
330,Dollar,90.85
331,Dollar,82.94
332,Dollar,59.93
333,Dollar,22.48
334,Dollar,68.03
335,Dollar,98.62
336,Dollar,19.38
337,Dollar,22.30
338,Dollar,43.85
339,Dollar,81.21
340,Dollar,68.20
341,Dollar,87.81
342,Dollar,17.88
343,Dollar,75.83
344,Dollar,16.51
345,Dollar,26.32
346,Dollar,13.67
347,Dollar,68.25
348,Dollar,70.66
349,Dollar,11.21
350,Dollar,92.67
351,Dollar,29.49
352,Dollar,39.02
353,Dollar,42.34
354,Dollar,5.93
355,Dollar,86.06
356,Dollar,36.53
357,Dollar,10.18
358,Dollar,47.35
359,Dollar,30.39
360,Dollar,35.87
361,Dollar,10.53
362,Dollar,94.05
363,Dollar,68.68
364,Dollar,15.65
365,Dollar,21.86
366,Dollar,2.83
367,Dollar,7.95
368,Dollar,5.91
369,Dollar,30.15
370,Dollar,54.11
371,Dollar,53.06
372,Dollar,29.71
373,Dollar,9.75
374,Dollar,73.02
375,Dollar,68.27
376,Dollar,56.38
377,Dollar,98.60
378,Dollar,32.21
379,Dollar,64.45
380,Dollar,41.03
381,Dollar,62.51
382,Dollar,84.58
383,Dollar,17.37
384,Dollar,97.57
385,Dollar,10.74
386,Dollar,39.33
387,Dollar,65.43
388,Dollar,50.65
389,Dollar,33.14
390,Dollar,9.21
391,Dollar,94.99
392,Dollar,1.98
393,Dollar,42.87
394,Dollar,72.42
395,Dollar,83.51
396,Dollar,58.38
397,Dollar,98.55
398,Dollar,71.85
399,Dollar,31.48
400,Dollar,89.98
401,Dollar,76.99
402,Dollar,26.24
403,Dollar,35.11
404,Dollar,94.44
405,Dollar,45.26
406,Dollar,31.54
407,Dollar,66.97
408,Dollar,95.06
409,Dollar,74.25
410,Dollar,92.55
411,Dollar,40.94
412,Dollar,10.93
413,Dollar,92.64
414,Dollar,17.65
415,Dollar,75.12
416,Dollar,84.10
417,Dollar,4.07
418,Dollar,33.90
419,Dollar,24.82
420,Dollar,51.23
421,Dollar,62.20
422,Dollar,14.06
423,Dollar,24.58
424,Dollar,73.39
425,Dollar,42.35
426,Dollar,24.86
427,Dollar,63.60
428,Dollar,41.23
429,Dollar,45.25
430,Dollar,81.04
431,Dollar,8.15
432,Dollar,79.32
433,Dollar,90.03
434,Dollar,60.99
435,Dollar,22.65
436,Dollar,15.35
437,Dollar,90.92
438,Dollar,32.73
439,Dollar,84.83
440,Dollar,94.05
441,Dollar,68.68
442,Dollar,15.65
443,Dollar,21.86
444,Dollar,2.83
445,Dollar,7.95
446,Dollar,5.91
447,Dollar,30.15
448,Dollar,54.11
449,Dollar,53.06
450,Dollar,29.71
451,Dollar,9.75
452,Dollar,73.02
453,Dollar,68.27
454,Dollar,56.38
455,Dollar,98.60
456,Dollar,32.21
457,Dollar,64.45
458,Dollar,41.03
459,Dollar,62.51
460,Dollar,84.58
461,Dollar,17.37
462,Dollar,97.57
463,Dollar,10.74
464,Dollar,39.33
465,Dollar,65.43
466,Dollar,50.65
467,Dollar,33.14
468,Dollar,9.21
469,Dollar,94.99
470,Dollar,1.98
471,Dollar,42.87
472,Dollar,72.42
473,Dollar,83.51
474,Dollar,58.38
475,Dollar,98.55
476,Dollar,71.85
477,Dollar,31.48
478,Dollar,89.98
479,Dollar,76.99
480,Dollar,26.24
481,Dollar,35.11
482,Dollar,94.44
483,Dollar,45.26
484,Dollar,31.54
485,Dollar,66.97
486,Dollar,95.06
487,Dollar,74.25
488,Dollar,92.55
489,Dollar,40.94
490,Dollar,10.93
491,Dollar,92.64
492,Dollar,17.65
493,Dollar,75.12
494,Dollar,84.10
495,Dollar,4.07
496,Dollar,33.90
497,Dollar,24.82
498,Dollar,51.23
499,Dollar,62.20
500,Dollar,14.06
501,Dollar,24.58
502,Dollar,73.39
503,Dollar,42.35
504,Dollar,24.86
505,Dollar,63.60
506,Dollar,41.23
507,Dollar,45.25
508,Dollar,81.04
509,Dollar,8.15
510,Dollar,79.32
511,Dollar,90.03
512,Dollar,60.99
513,Dollar,22.65
514,Dollar,15.35
515,Dollar,90.92
516,Dollar,32.73
517,Dollar,84.83
518,Dollar,37.55
519,Dollar,52.31
520,Dollar,18.03
521,Dollar,57.75
522,Dollar,38.10
523,Dollar,88.30
524,Dollar,17.98
525,Dollar,16.46
526,Dollar,25.13
527,Dollar,91.55
528,Dollar,40.47
529,Dollar,16.60
530,Dollar,64.97
531,Dollar,61.65
532,Dollar,96.04
533,Dollar,67.55
534,Dollar,80.89
535,Dollar,61.89
536,Dollar,47.23
537,Dollar,77.37
538,Dollar,21.62
539,Dollar,28.81
540,Dollar,24.18
541,Dollar,57.45
542,Dollar,17.82
543,Dollar,65.32
544,Dollar,25.93
545,Dollar,86.06
546,Dollar,41.51
547,Dollar,21.26
548,Dollar,54.03
549,Dollar,79.53
550,Dollar,54.08
551,Dollar,34.93
552,Dollar,9.93
553,Dollar,46.41
554,Dollar,72.09
555,Dollar,25.07
556,Dollar,16.12
557,Dollar,30.87
558,Dollar,37.01
559,Dollar,54.16
560,Dollar,4.13
561,Dollar,51.77
562,Dollar,25.30
563,Dollar,50.68
564,Dollar,85.47
565,Dollar,32.89
566,Dollar,75.63
567,Dollar,28.68
568,Dollar,16.06
569,Dollar,45.54
570,Dollar,87.72
571,Dollar,13.45
572,Dollar,19.00
573,Dollar,23.96
574,Dollar,24.41
575,Dollar,24.42
576,Dollar,51.67
577,Dollar,54.33
578,Dollar,51.93
579,Dollar,78.64
580,Dollar,60.57
581,Dollar,58.30
582,Dollar,44.13
583,Dollar,11.93
584,Dollar,73.28
585,Dollar,18.05
586,Dollar,76.25
587,Dollar,28.63
588,Dollar,82.19
589,Dollar,60.29
590,Dollar,78.58
591,Dollar,70.32
592,Dollar,56.41
593,Dollar,56.16
594,Dollar,55.52
595,Dollar,54.06
596,Dollar,19.53
597,Dollar,15.47
598,Dollar,27.79
599,Dollar,63.65
600,Dollar,21.43
601,Dollar,96.70
602,Dollar,15.85
603,Dollar,45.07
604,Dollar,94.47
605,Dollar,62.84
606,Dollar,10.35
607,Dollar,28.60
608,Dollar,49.80
609,Dollar,95.07
610,Dollar,59.63
611,Dollar,28.56
612,Dollar,10.11
613,Dollar,86.29
614,Dollar,33.59
615,Dollar,80.37
616,Dollar,48.57
617,Dollar,28.27
618,Dollar,41.21
619,Dollar,95.59
620,Dollar,79.51
621,Dollar,20.35
622,Dollar,91.64
623,Dollar,34.59
624,Dollar,65.47
625,Dollar,58.20
626,Dollar,65.69
627,Dollar,48.47
628,Dollar,99.69
629,Dollar,59.83
630,Dollar,99.81
631,Dollar,35.47
632,Dollar,88.62
633,Dollar,86.34
634,Dollar,14.23
635,Dollar,93.84
636,Dollar,5.31
637,Dollar,47.15
638,Dollar,55.02
639,Dollar,74.98
640,Dollar,25.32
641,Dollar,65.05
642,Dollar,10.37
643,Dollar,78.05
644,Dollar,74.25
645,Dollar,7.69
646,Dollar,18.55
647,Dollar,84.51
648,Dollar,45.50
649,Dollar,87.89
650,Dollar,77.63
