1,Lira,43.77
2,Lira,29.31
3,Lira,36.09
4,Lira,29.71
5,Lira,20.66
6,Lira,60.73
7,Lira,36.18
8,Lira,31.15
9,Lira,74.18
10,Lira,92.22
11,Lira,49.31
12,Lira,69.08
13,Lira,40.38
14,Lira,66.96
15,Lira,62.36
16,Lira,83.05
17,Lira,0.19
18,Lira,55.94
19,Lira,87.80
20,Lira,81.44
21,Lira,29.40
22,Lira,58.86
23,Lira,65.40
24,Lira,13.78
25,Lira,51.28
26,Lira,63.66
27,Lira,55.50
28,Lira,99.92
29,Lira,71.47
30,Lira,21.26
31,Lira,94.52
32,Lira,44.85
33,Lira,40.02
34,Lira,49.94
35,Lira,9.69
36,Lira,33.21
37,Lira,80.59
38,Lira,10.02
39,Lira,21.47
40,Lira,57.84
41,Lira,34.93
42,Lira,13.41
43,Lira,64.09
44,Lira,80.99
45,Lira,49.47
46,Lira,71.07
47,Lira,75.16
48,Lira,45.89
49,Lira,25.04
50,Lira,1.33
51,Lira,4.30
52,Lira,47.57
53,Lira,22.93
54,Lira,65.75
55,Lira,91.93
56,Lira,69.98
57,Lira,94.40
58,Lira,53.70
59,Lira,95.30
60,Lira,28.66
61,Lira,19.86
62,Lira,65.44
63,Lira,56.59
64,Lira,25.43
65,Lira,44.51
66,Lira,78.25
67,Lira,80.82
68,Lira,24.69
69,Lira,27.54
70,Lira,92.93
71,Lira,47.24
72,Lira,78.79
73,Lira,75.59
74,Lira,65.12
75,Lira,73.12
76,Lira,28.10
77,Lira,79.12
78,Lira,72.41
79,Lira,85.45
80,Lira,85.20
81,Lira,17.81
82,Lira,65.54
83,Lira,21.13
84,Lira,16.27
85,Lira,82.02
86,Lira,24.47
87,Lira,20.43
88,Lira,52.54
89,Lira,89.80
90,Lira,29.42
91,Lira,10.12
92,Lira,81.00
93,Lira,18.58
94,Lira,32.52
95,Lira,29.78
96,Lira,91.40
97,Lira,1.16
98,Lira,28.24
99,Lira,92.61
100,Lira,61.05
101,Lira,2.31
102,Lira,12.83
103,Lira,56.59
104,Lira,28.99
105,Lira,72.61
106,Lira,7.33
107,Lira,90.64
108,Lira,63.10
109,Lira,91.79
110,Lira,96.27
111,Lira,70.44
112,Lira,90.68
113,Lira,59.92
114,Lira,13.09
115,Lira,90.53
116,Lira,80.50
117,Lira,0.56
118,Lira,53.47
119,Lira,50.67
120,Lira,62.81
121,Lira,14.02
122,Lira,79.75
123,Lira,29.05
124,Lira,12.23
125,Lira,10.09
126,Lira,34.67
127,Lira,72.41
128,Lira,89.31
129,Lira,42.72
130,Lira,95.93
131,Lira,94.35
132,Lira,60.43
133,Lira,14.25
134,Lira,56.22
135,Lira,93.21
136,Lira,12.62
137,Lira,99.29
138,Lira,41.39
139,Lira,53.35
140,Lira,83.81
141,Lira,20.97
142,Lira,38.46
143,Lira,56.60
144,Lira,47.46
145,Lira,88.25
146,Lira,87.95
147,Lira,38.10
148,Lira,27.21
149,Lira,59.29
150,Lira,50.43
151,Lira,7.57
152,Lira,32.86
153,Lira,78.58
154,Lira,19.12
155,Lira,4.44
156,Lira,39.49
157,Lira,18.44
158,Lira,43.15
159,Lira,60.45
160,Lira,96.54
161,Lira,51.73
162,Lira,75.35
163,Lira,48.01
164,Lira,55.27
165,Lira,14.73
166,Lira,47.34
167,Lira,61.51
168,Lira,2.11
169,Lira,40.06
170,Lira,37.48
171,Lira,46.02
172,Lira,10.81
173,Lira,93.37
174,Lira,36.02
175,Lira,95.62
176,Lira,10.49
177,Lira,92.14
178,Lira,59.22
179,Lira,75.83
180,Lira,18.71
